,imdbId,title,releaseYear,genre,actors,directors,hitFlop
354,tt0449994,Jodhaa Akbar,2008,Action | Adventure | Biography,Hrithik Roshan | Aishwarya Rai Bachchan | Sonu Sood | Poonam Sinha,Ashutosh Gowariker,5
355,tt0449999,Kabhi Alvida Naa Kehna,2006,Drama,Shah Rukh Khan | Rani Mukerji | Amitabh Bachchan | Preity Zinta,Karan Johar,5
356,tt0451631,Apaharan,2005,Action | Crime | Drama,Ajay Devgn | Nana Patekar | Bipasha Basu | Ayub Khan,Prakash Jha,5
357,tt0451639,Bachke Rehna Re Baba,2005,Comedy,Rekha | Mallika Sherawat | Paresh Rawal | Satish Shah,Govind Menon,2
358,tt0451787,Kyon Ki...,2005,Drama | Romance,Salman Khan | Kareena Kapoor | Rimi Sen | Jackie Shroff,Priyadarshan,2
359,tt0451803,Maine Pyaar Kyun Kiya,2005,Comedy | Drama | Romance,Salman Khan | Sushmita Sen | Katrina Kaif | Sohail Khan,David Dhawan,5
360,tt0451824,My Wife's Murder,2005,Thriller,Anil Kapoor | Suchitra Krishnamoorthi | Nandana Sen | Rajesh Tandon,Jijy Philip,2
361,tt0451833,No Entry,2005,Comedy | Drama | Musical,Anil Kapoor | Salman Khan | Fardeen Khan | Bipasha Basu,Anees Bazmee,7
362,tt0451850,Paheli,2005,Fantasy | Romance,Shah Rukh Khan | Anupam Kher | Rani Mukerji | Amitabh Bachchan,Amol Palekar,3
363,tt0451919,Socha Na Tha,2005,Romance | Comedy,Abhay Deol | Ayesha Takia | Ayesha Jhulka | Apoorva Jha,Imtiaz Ali,2
364,tt0451983,Zeher,2005,Thriller,Emraan Hashmi | Shamita Shetty | Udita Goswami | Sameer Kochhar,Mohit Suri,4
365,tt0453582,7 1/2 Phere: More Than a Wedding,2005,Comedy | Drama,Juhi Chawla | Irrfan Khan | Manoj Pahwa | Nina Kulkarni,Ishaan Trivedi,1
366,tt0453671,Garam Masala,2005,Comedy,Akshay Kumar | John Abraham | Paresh Rawal | Rimi Sen,Priyadarshan,6
367,tt0453729,Iqbal,2005,Drama,Naseeruddin Shah | Girish Karnad | Shreyas Talpade | Shweta Prasad,Nagesh Kukunoor,4
368,tt0453748,Kuchh Meetha Ho Jaye,2005,Comedy | Romance,Arshad Warsi | Mahima Chaudhry | Parvin Dabas | Sandhya Mridul,Samar Khan,1
369,tt0454396,Aryan: Unbreakable,2006,Drama,Sohail Khan | Sneha Ullal | Inder Kumar | Farida Jalal,Abhishek Kapoor,1
370,tt0454429,Chingaari,2006,Drama,Sushmita Sen | Mithun Chakraborty | Anuj Sawhney | Ila Arun,Kalpana Lajmi,1
371,tt0456144,Lage Raho Munna Bhai,2006,Comedy | Drama | Romance,Sanjay Dutt | Arshad Warsi | Vidya Balan | Boman Irani,Rajkumar Hirani,8
372,tt0456165,Salaam Namaste,2005,Comedy | Drama | Romance,Saif Ali Khan | Preity Zinta | Arshad Warsi | Tania Zaetta,Siddharth Anand,6
373,tt0456413,Fight Club: Members Only,2006,Action | Comedy,Sunil Shetty | Sohail Khan | Zayed Khan | Dino Morea,Vikram Chopra,2
374,tt0456481,Jaan-E-Mann: Let's Fall in Love... Again,2006,Musical | Romance,Salman Khan | Akshay Kumar | Preity Zinta | Anupam Kher,Shirish Kunder,2
375,tt0456500,Kyaa Kool Hai Hum,2005,Comedy | Mystery,Tusshar Kapoor | Ritesh Deshmukh | Isha Koppikar | Neha Dhupia,Sangeeth Sivan,6
376,tt0456549,Mr Ya Miss,2005,Comedy,Antara Mali | Ritesh Deshmukh | Divya Dutta | Aftab Shivdasani,Antara Mali | Satchit Puranik,2
377,tt0456558,Nazar,2005,Thriller,Meera | Ashmit Patel | Koel Purie | Neena Gupta,Soni Razdan,2
378,tt0457875,Ek Ajnabee,2005,Action | Adventure | Crime,Amitabh Bachchan | Arjun Rampal | Perizaad Zorabian | Rucha Vaidya,Apoorva Lakhia,2
379,tt0457940,Home Delivery: Aapko... Ghar Tak,2005,Comedy | Romance,Vivek Oberoi | Mahima Chaudhry | Ayesha Takia | Boman Irani,Sujoy Ghosh,1
380,tt0458017,Mixed Doubles,2006,Comedy | Drama,Konkona Sen Sharma | Ranvir Shorey | Koel Purie | Saurabh Shukla,Rajat Kapoor,2
381,tt0458027,Mumbai Godfather,2005,Action | Crime | Drama,Seema Biswas | Vikram Singh | Bhumika | Govind Namdeo,Deepak Balraj Vij,1
382,tt0459133,Shabnam Mausi,2005,Drama,Ashutosh Rana | Sujeet Chaubey | Divya Desai | Jasvvant Khera,Yogesh Bharadwaj,1
383,tt0459293,"Gandhi, My Father",2007,Biography | Drama | History,Akshaye Khanna | Darshan Jariwala | Shefali Shetty | Bhoomika Chawla,Feroz Abbas Khan,1
384,tt0459423,Kahaani Gudiya Ki...: True Story of a Woman,2008,Drama,Divya Dutta | Arif Zakaria | Rajpal Yadav | Somed Agarwal,Prabhakar Shukla,1
385,tt0459475,Naam Gum Jaayega,2005,Thriller,Raqesh Vashisth | Dia Mirza | Aryan Vaid | Mandira Bedi,Amol Shetge,1
386,tt0459605,Eklavya: The Royal Guard,2007,Action | Drama | Thriller,Amitabh Bachchan | Saif Ali Khan | Sanjay Dutt | Vidya Balan,Vidhu Vinod Chopra,2
387,tt0461209,Ek Khiladi Ek Haseena,2005,Comedy | Crime | Thriller,Fardeen Khan | Koena Mitra | Kay Kay Menon | Rakhi Sawant,Suparn Verma,2
388,tt0461258,Kal: Yesterday and Tomorrow,2005,Drama | Mystery | Thriller,Shiney Ahuja | Murad Ali | Ahmed Chaudhary | Gopi Desai,Ruchi Narain,1
389,tt0461323,Pyare Mohan,2006,Comedy | Drama | Romance,Fardeen Khan | Vivek Oberoi | Esha Deol | Amrita Rao,Indra Kumar | Kookie V. Gulati,2
390,tt0461936,Don,2006,Action | Crime | Thriller,Shah Rukh Khan | Priyanka Chopra | Arjun Rampal | Isha Koppikar,Farhan Akhtar,6
391,tt0463279,2 October,2003,Crime,Ashutosh Rana | Saadhika | Sharat Saxena | Rocky Verma,Sunil Tiwari,1
392,tt0464160,Chup Chup Ke,2006,Comedy | Drama | Romance,Kareena Kapoor | Shahid Kapoor | Paresh Rawal | Neha Dhupia,Priyadarshan | Kookie V. Gulati,4
393,tt0466208,Bhairav,2001,Action,Hemant Birje | Mithun Chakraborty | Jack Gaud | Brij Gopal,T.L.V. Prasad,1
394,tt0466367,Chand Sa Roshan Chehra,2005,Romance,Samir Aftab | Talat Aziz | Tamannaah Bhatia | Kurush Deboo,Shabah Shamsi,1
395,tt0466398,Ssukh,2005,Comedy | Family | Romance,Aarti Chhabria | Jackie Shroff | Mahesh Anand | Rana Jung Bahadur,Kirti Kumar,1
396,tt0466460,Khosla's Nest,2006,Comedy | Crime | Drama,Anupam Kher | Boman Irani | Parvin Dabas | Tara Sharma,Dibakar Banerjee,4
397,tt0466546,The Film,2005,Drama | Thriller,Nassar Abdulla | Ravi Baswani | Rakesh Bedi | Mahima Chaudhry,Junaid Memon,1
398,tt0466580,Siskiyaan,2005,Drama | Thriller,Sanjay Chauhan | Neha Dhupia | Sachin Khedekar | Preeti Puri,Ashwini Chaudhary,1
399,tt0470398,Kasak,2005,Drama,Lucky Ali | Meera | Mukesh Tiwari | Nandini,Rajiv Babbar,1
400,tt0470521,Saawan... The Love Season,2006,Romance,Salman Khan | Saloni Aswani | Kapil Jhaveri | Prem Chopra,Saawan Kumar Tak,2
401,tt0470614,Yun Hota Toh Kya Hota: What If...?,2006,Drama,Konkona Sen Sharma | Irrfan Khan | Ayesha Takia | Jimmy Shergill,Naseeruddin Shah,1
402,tt0470869,Neal 'N' Nikki,2005,Comedy | Musical | Romance,Uday Chopra | Tanisha | Abhishek Bachchan | Richa Pallod,Arjun Sablok,2
403,tt0471646,Darwaza Bandh Rakho,2006,Comedy | Crime | Drama,Ishrat Ali | Abhay Bhargav | Snehal Dabi | Divya Dutta,J.D. Chakravarthi,1
404,tt0473310,Ram Gopal Varma's Indian Flames,2007,Action | Adventure | Comedy,Amitabh Bachchan | Mohanlal | Ajay Devgn | Vinod Jaywant,Ram Gopal Varma,1
405,tt0473367,Jaane Tu... Ya Jaane Na,2008,Comedy | Drama | Romance,Imran Khan | Genelia D'Souza | Manjari Phadnis | Ayaz Khan,Abbas Tyrewala,7
406,tt0473567,...Yahaan,2005,Romance,Jimmy Shergill | Minissha Lamba | Yashpal Sharma | Mukesh Tiwari,Shoojit Sircar,1
407,tt0475627,Shikhar,2005,Drama | Musical | Romance,Ajay Devgn | Shahid Kapoor | Bipasha Basu | Amrita Rao,John Mathew Matthan,2
408,tt0475645,Vaah! Life Ho Toh Aisi!,2005,Comedy | Family | Musical,Shahid Kapoor | Amrita Rao | Sanjay Dutt | Arshad Warsi,Mahesh Manjrekar,2
409,tt0476527,Bluffmaster!,2005,Comedy | Romance | Thriller,Abhishek Bachchan | Priyanka Chopra | Ritesh Deshmukh | Nana Patekar,Rohan Sippy,5
410,tt0476550,God Tussi Great Ho,2008,Comedy | Drama | Romance,Amitabh Bachchan | Salman Khan | Priyanka Chopra | Anupam Kher,Rumi Jaffery,2
411,tt0476729,Aksar,2006,Drama | Romance,Rajat Bedi | Till Dilumière | Udita Goswami | Hendrik Greis,Anant Mahadevan,5
412,tt0476762,Big Brother,2007,Action | Crime,Sunny Deol | Priyanka Chopra | Vikas Anand | Manoj Bhatia,Guddu Dhanoa,1
